bin	chrom	chromStart	chromEnd	name	score	strand	otherChrom	otherStart	otherEnd	otherSize	uid	posBasesHit	testResult	verdict	chits	ccov	alignfile	alignL	indelN	indelS	alignB	matchB	mismatchB	transitionsB	transversionsB	fracMatch	fracMatchIndel	jcK	k2K
923	chr19	44408399	44416314	chr4:49320135	0	+	chr4	49320135	49329008	8873	21854	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069729	8929	27	1070	7859	7150	709	355	354	0.909785	0.90667	0.0961194	0.096338
923	chr19	44408399	44416314	chr4:49293439	0	-	chr4	49293439	49301393	7954	21855	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069730	8014	23	159	7855	7140	715	356	359	0.908975	0.906321	0.0970405	0.0972561
923	chr19	44408418	44412705	chr2:161280182	0	+	chr2	161280182	161282671	2489	21653	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069724	4297	10	1818	2479	2302	177	102	75	0.9286	0.924869	0.0750308	0.075303
923	chr19	44408691	44413024	chr22:11817411	0	+	chr22	11817411	11821867	4456	21759	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069700	4493	10	197	4296	3912	384	183	201	0.910615	0.9085	0.095177	0.095334
923	chr19	44408691	44413024	chr22:12170511	0	-	chr22	12170511	12174967	4456	21760	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069711	4493	9	197	4296	3913	383	181	202	0.910847	0.908943	0.0949128	0.0950603
923	chr19	44409778	44413527	chr22:11813161	0	-	chr22	11813161	11817361	4200	21761	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069701	4236	8	523	3713	3449	264	120	144	0.928898	0.926901	0.0747012	0.0747688
923	chr19	44409778	44413527	chr22:12175017	0	+	chr22	12175017	12178930	3913	21762	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069712	3949	7	236	3713	3448	265	122	143	0.928629	0.926882	0.0749988	0.0750736
923	chr19	44410032	44413024	chr21:8808959	0	+	chr21	8808959	8812068	3109	21739	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069691	3139	2	177	2962	2775	187	93	94	0.936867	0.936235	0.0659494	0.0660446
923	chr19	44410032	44413024	chr22:11700516	0	+	chr22	11700516	11703625	3109	21763	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069702	3139	2	177	2962	2776	186	90	96	0.937205	0.936572	0.0655809	0.0656602
923	chr19	44412871	44416314	chr4:49510093	0	+	chr4	49510093	49513620	3527	21857	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069732	3536	12	102	3434	3110	324	168	156	0.905649	0.902496	0.100835	0.101131
923	chr19	44412899	44416314	chr2:161278538	0	+	chr2	161278538	161281954	3416	21654	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069725	3437	10	43	3394	3153	241	134	107	0.928992	0.926263	0.0745975	0.0748238
924	chr19	44453410	44455743	chr2:161278538	0	-	chr2	161278538	161280873	2335	21657	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069727	2370	9	72	2298	2086	212	115	97	0.907746	0.904205	0.0984409	0.0987988
924	chr19	44453410	44460836	chr20:30516478	0	+	chr20	30516478	30523593	7115	21702	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069687	7472	22	403	7069	6522	547	292	255	0.92262	0.919757	0.0816696	0.0818916
924	chr19	44453410	44460838	chr19:44407781	0	-	chr19	44407781	44415245	7464	21529	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069669	7519	23	146	7373	6918	455	249	206	0.938288	0.93537	0.064399	0.0645528
924	chr19	44453410	44460873	chr2:132283473	0	+	chr2	132283473	132290751	7278	21656	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069722	7493	24	245	7248	6688	560	294	266	0.922737	0.919692	0.0815387	0.081741
924	chr19	44453423	44460202	chr4:49320135	0	-	chr4	49320135	49327877	7742	21858	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069733	7782	21	1043	6739	6140	599	306	293	0.911114	0.908284	0.0946097	0.0948473
924	chr19	44453423	44460202	chr4:49288398	0	+	chr4	49288398	49295257	6859	21859	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069734	6902	22	166	6736	6125	611	315	296	0.909293	0.906333	0.0966785	0.0969404
924	chr19	44455151	44458836	chr22:11813161	0	+	chr22	11813161	11817361	4200	21767	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069707	4208	6	531	3677	3391	286	142	144	0.922219	0.920717	0.0821165	0.0822655
924	chr19	44455151	44458836	chr22:12175017	0	-	chr22	12175017	12178930	3913	21768	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069716	3921	6	244	3677	3396	281	145	136	0.923579	0.922074	0.0806009	0.0807803
924	chr19	44455614	44458583	chr21:8808959	0	-	chr21	8808959	8812072	3113	21741	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069697	3116	2	150	2966	2776	190	109	81	0.935941	0.93531	0.0669616	0.0671718
924	chr19	44455614	44458583	chr22:11700516	0	-	chr22	11700516	11703629	3113	21769	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069708	3116	2	150	2966	2777	189	106	83	0.936278	0.935647	0.066593	0.0667794
924	chr19	44455617	44459929	chr22:11817394	0	-	chr22	11817394	11821868	4474	21770	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069709	4484	10	182	4302	3943	359	178	181	0.91655	0.914425	0.088468	0.0886409
924	chr19	44455617	44459929	chr22:12170510	0	+	chr22	12170510	12174984	4474	21771	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069717	4484	10	182	4302	3950	352	177	175	0.918178	0.916048	0.0866394	0.0868194
924	chr19	44455617	44460202	chr4:49511788	0	-	chr4	49511788	49516707	4919	21860	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069736	4930	12	356	4574	4224	350	189	161	0.923481	0.921064	0.0807106	0.0809406
924	chr19	44455937	44460178	chr2:161280187	0	-	chr2	161280187	161282671	2484	21658	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069728	4258	8	1791	2467	2330	137	81	56	0.944467	0.941414	0.0576965	0.0578741
924	chr19	44458043	44460202	chr21:8806024	0	+	chr21	8806024	8808204	2180	21742	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069698	2189	7	39	2150	1982	168	85	83	0.92186	0.918869	0.0825169	0.0826853
924	chr19	44458043	44460202	chr22:11697577	0	+	chr22	11697577	11699761	2184	21772	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069710	2193	8	43	2150	1982	168	87	81	0.92186	0.918443	0.0825169	0.0827092
924	chr19	44460577	44473343	chr20:30538350	0	+	chr20	30538350	30551583	13233	21703	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069688	13298	51	597	12701	11878	823	513	310	0.935202	0.931462	0.0677697	0.0680828
924	chr19	44460584	44473355	chr19:44386344	0	-	chr19	44386344	44400865	14521	21528	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069665	14589	43	1886	12703	12059	644	429	215	0.949303	0.946101	0.0524915	0.0527342
924	chr19	44460584	44473355	chr2:132305506	0	+	chr2	132305506	132318863	13357	21659	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069723	13427	54	726	12701	11876	825	516	309	0.935044	0.931086	0.0679421	0.0682615
937	chr19	46195629	46196673	chr19:46261137	0	-	chr19	46261137	46262181	1044	21531	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069773	1045	2	2	1043	988	55	42	13	0.947267	0.945455	0.0546781	0.055118
937	chr19	46213817	46216419	chr19:46232974	0	+	chr19	46232974	46235575	2601	21532	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069775	2631	16	59	2572	2411	161	99	62	0.937403	0.931607	0.0653646	0.0656385
937	chr19	46232974	46235575	chr19:46213817	0	+	chr19	46213817	46216419	2602	21532	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069775	2631	16	59	2572	2411	161	99	62	0.937403	0.931607	0.0653646	0.0656385
937	chr19	46261137	46262181	chr19:46195629	0	-	chr19	46195629	46196673	1044	21531	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069773	1045	2	2	1043	988	55	42	13	0.947267	0.945455	0.0546781	0.055118
938	chr19	46375375	46376703	chr19:46525533	0	-	chr19	46525533	46527299	1766	21533	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069777	1777	5	460	1317	1192	125	83	42	0.905087	0.901664	0.101479	0.102425
939	chr19	46525533	46527299	chr19:46375375	0	-	chr19	46375375	46376703	1328	21533	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069777	1777	5	460	1317	1192	125	83	42	0.905087	0.901664	0.101479	0.102425
940	chr19	46558680	46559828	chr12:6536510	0	+	chr12	6536510	6538355	1845	8158	1000	N/A	N/A	N/A	N/A	align_both/0003/both0017284	1848	10	703	1145	1043	102	79	23	0.910917	0.90303	0.0948337	0.0962853
946	chr19	47365221	47367359	chr3:190874717	0	+	chr3	190874717	190876852	2135	21803	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069843	2146	7	19	2127	2087	40	30	10	0.981194	0.977976	0.0190456	0.0190938
119	chr19	49015699	49022731	chr19:49053652	0	+	chr19	49053652	49060685	7033	21538	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069925	7432	35	799	6633	6026	607	339	268	0.908488	0.903719	0.0975953	0.0980022
958	chr19	49015704	49017090	chr19:49032127	0	-	chr19	49032127	49033813	1686	21540	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069927	1691	6	310	1381	1287	94	54	40	0.931933	0.927902	0.0713559	0.0715975
958	chr19	49015704	49017802	chr19:49047060	0	+	chr19	49047060	49049464	2404	21539	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069926	2407	7	312	2095	1941	154	90	64	0.926492	0.923406	0.0773648	0.0776748
958	chr19	49015846	49017802	chr19:49022735	0	+	chr19	49022735	49024696	1961	21541	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069928	1963	6	9	1954	1820	134	77	57	0.931423	0.928571	0.0719178	0.0721636
958	chr19	49015891	49017090	chr19:49035482	0	+	chr19	49035482	49036679	1197	21543	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069930	1201	4	6	1195	1119	76	48	28	0.936402	0.933278	0.0664577	0.0667756
958	chr19	49015891	49017802	chr19:49043483	0	-	chr19	49043483	49045399	1916	21542	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069929	1918	6	9	1909	1775	134	81	53	0.929806	0.926893	0.0736991	0.0740254
959	chr19	49022557	49024693	chr19:49054033	0	+	chr19	49054033	49056098	2065	21544	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069931	2137	4	73	2064	1975	89	55	34	0.95688	0.955029	0.0444094	0.0445355
959	chr19	49022735	49024696	chr19:49015846	0	+	chr19	49015846	49017802	1956	21541	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069928	1963	6	9	1954	1820	134	77	57	0.931423	0.928571	0.0719178	0.0721636
959	chr19	49022779	49045400	chr19:49022779	0	-	chr19	49022779	49045400	22621	21545	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069932	24022	66	2802	21220	20250	970	539	431	0.954288	0.95133	0.0471639	0.0472512
959	chr19	49047060	49049464	chr19:49015704	0	+	chr19	49015704	49017802	2098	21539	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069926	2407	7	312	2095	1941	154	90	64	0.926492	0.923406	0.0773648	0.0776748
959	chr19	49051406	49055384	chr19:49032127	0	-	chr19	49032127	49035426	3299	21546	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069935	3995	12	713	3282	3083	199	110	89	0.939366	0.935944	0.0632254	0.0633811
959	chr19	49053652	49060685	chr19:49015699	0	+	chr19	49015699	49022731	7032	21538	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069925	7432	35	799	6633	6026	607	339	268	0.908488	0.903719	0.0975953	0.0980022
959	chr19	49054033	49056098	chr19:49022557	0	+	chr19	49022557	49024693	2136	21544	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069931	2137	4	73	2064	1975	89	55	34	0.95688	0.955029	0.0444094	0.0445355
959	chr19	49054126	49055384	chr19:49035424	0	+	chr19	49035424	49036679	1255	21547	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069937	1258	2	3	1255	1217	38	21	17	0.969721	0.968178	0.0309071	0.0309428
966	chr19	49958305	49960766	chr19:51414843	0	+	chr19	51414843	51417296	2453	21548	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069998	2475	8	36	2439	2294	145	100	45	0.940549	0.937474	0.0619393	0.0623305
966	chr19	49969980	49972369	chr19:51414909	0	-	chr19	51414909	51417296	2387	21549	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069999	2409	11	42	2367	2205	162	106	56	0.931559	0.92725	0.0717679	0.0721995
967	chr19	50074454	50090966	chr19:50608569	0	-	chr19	50608569	50623425	14856	21550	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070013	16660	39	1952	14708	14421	287	206	81	0.980487	0.977894	0.0197715	0.0198158
971	chr19	50608569	50623425	chr19:50074454	0	-	chr19	50074454	50090966	16512	21550	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070013	16660	39	1952	14708	14421	287	206	81	0.980487	0.977894	0.0197715	0.0198158
974	chr19	51097964	51099441	chr19:51600910	0	-	chr19	51600910	51602343	1433	21553	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070070	1482	9	54	1428	1339	89	52	37	0.937675	0.931802	0.0650676	0.0652834
975	chr19	51182331	51183556	chr19:51463248	0	-	chr19	51463248	51464460	1212	21554	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070067	1232	3	27	1205	1149	56	35	21	0.953527	0.951159	0.0479752	0.0481304
975	chr19	51210633	51212109	chr19:51224645	0	+	chr19	51224645	51226120	1475	21555	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070130	1479	4	7	1472	1335	137	89	48	0.906929	0.904472	0.0993726	0.100202
975	chr19	51224645	51226120	chr19:51210633	0	+	chr19	51210633	51212109	1476	21555	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070130	1479	4	7	1472	1335	137	89	48	0.906929	0.904472	0.0993726	0.100202
977	chr19	51414843	51417296	chr19:49958305	0	+	chr19	49958305	49960766	2461	21548	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069998	2475	8	36	2439	2294	145	100	45	0.940549	0.937474	0.0619393	0.0623305
977	chr19	51414909	51417296	chr19:49969980	0	-	chr19	49969980	49972369	2389	21549	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069999	2409	11	42	2367	2205	162	106	56	0.931559	0.92725	0.0717679	0.0721995
977	chr19	51443081	51444148	chr6:75775161	0	-	chr6	75775161	75776223	1062	21922	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070139	1069	3	9	1060	1003	57	39	18	0.946226	0.943556	0.0557987	0.0561045
978	chr19	51600910	51602343	chr19:51097964	0	-	chr19	51097964	51099441	1477	21553	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070070	1482	9	54	1428	1339	89	52	37	0.937675	0.931802	0.0650676	0.0652834
978	chr19	51629275	51630583	chr19:51645699	0	+	chr19	51645699	51647007	1308	21556	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070141	1308	0	0	1308	1299	9	4	5	0.993119	0.993119	0.00691249	0.00691294
979	chr19	51645699	51647007	chr19:51629275	0	+	chr19	51629275	51630583	1308	21556	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070141	1308	0	0	1308	1299	9	4	5	0.993119	0.993119	0.00691249	0.00691294
981	chr19	52015577	52018494	chr11:98564824	0	+	chr11	98564824	98566815	1991	6814	1000	N/A	N/A	N/A	N/A	align_both/0003/both0015888	2920	10	932	1988	1866	122	81	41	0.938632	0.933934	0.0640249	0.0643859
982	chr19	52108241	52110361	chr21:33449073	0	+	chr21	33449073	33450863	1790	21743	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070252	2146	21	382	1764	1600	164	112	52	0.907029	0.896359	0.0992582	0.100267
985	chr19	52486478	52515773	chr19:52528521	0	+	chr19	52528521	52558079	29558	21557	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070272	35137	140	11421	23716	21636	2080	1149	931	0.912296	0.906942	0.093271	0.0936212
985	chr19	52528521	52558079	chr19:52486478	0	+	chr19	52486478	52515773	29295	21557	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070272	35137	140	11421	23716	21636	2080	1149	931	0.912296	0.906942	0.093271	0.0936212
986	chr19	52586930	52588762	chr19:52873842	0	-	chr19	52873842	52875368	1526	21558	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070405	1837	6	316	1521	1370	151	96	55	0.900723	0.897184	0.106492	0.107371
986	chr19	52634411	52635584	chr19:53446784	0	-	chr19	53446784	53447934	1150	21559	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070614	1188	7	53	1135	1022	113	64	49	0.900441	0.894921	0.106818	0.107345
986	chr19	52643735	52645491	chr19:53442887	0	-	chr19	53442887	53446154	3267	21560	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070625	3403	10	1783	1620	1471	149	95	54	0.908025	0.902454	0.0981231	0.0988709
987	chr19	52695059	52717525	chr19:52757221	0	+	chr19	52757221	52780517	23296	21561	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070310	26210	104	6658	19552	17997	1555	921	634	0.920469	0.915598	0.0840724	0.0844646
987	chr19	52757221	52780517	chr19:52695059	0	+	chr19	52695059	52717525	22466	21561	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070310	26210	104	6658	19552	17997	1555	921	634	0.920469	0.915598	0.0840724	0.0844646
987	chr19	52787890	52789451	chr19:52980462	0	+	chr19	52980462	52982011	1549	21563	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070539	1573	11	36	1537	1387	150	89	61	0.902407	0.895995	0.104553	0.10518
987	chr19	52787966	52789389	chr19:52873622	0	+	chr19	52873622	52875044	1422	21564	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070541	1428	9	11	1417	1297	120	75	45	0.915314	0.909537	0.0898605	0.0904319
987	chr19	52800506	52809658	chr19:52840871	0	+	chr19	52840871	52850750	9879	21565	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070720	10404	50	1777	8627	7806	821	514	307	0.904834	0.89962	0.101769	0.102517
987	chr19	52809895	52814008	chrX:71419231	0	-	chrX	71419231	71420929	1698	22235	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070960	4168	19	2525	1643	1501	142	88	54	0.913573	0.903129	0.0918261	0.0924027
123	chr19	52814272	52823515	chr19:52850954	0	+	chr19	52850954	52860211	9257	21566	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070723	10513	55	2526	7987	7440	547	339	208	0.931514	0.925143	0.0718176	0.0721623
988	chr19	52833114	52834616	chr19:52715414	0	+	chr19	52715414	52717044	1630	21562	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070493	1650	8	168	1482	1357	125	82	43	0.915655	0.910738	0.0894768	0.0901686
988	chr19	52840871	52850750	chr19:52800506	0	+	chr19	52800506	52809658	9152	21565	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070720	10404	50	1777	8627	7806	821	514	307	0.904834	0.89962	0.101769	0.102517
988	chr19	52850954	52860211	chr19:52814272	0	+	chr19	52814272	52823515	9243	21566	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070723	10513	55	2526	7987	7440	547	339	208	0.931514	0.925143	0.0718176	0.0721623
988	chr19	52871901	52876428	chr19:52980104	0	+	chr19	52980104	52983941	3837	21567	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070747	5183	20	2002	3181	2868	313	196	117	0.901603	0.89597	0.105478	0.106286
988	chr19	52937053	52944272	chr19:53332386	0	-	chr19	53332386	53338821	6435	21569	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070846	7294	45	934	6360	5789	571	368	203	0.91022	0.903825	0.0956249	0.0963653
988	chr19	52947458	52949746	chr19:53329451	0	-	chr19	53329451	53331129	1678	21570	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070853	2327	17	688	1639	1485	154	104	50	0.90604	0.896739	0.100388	0.101378
989	chr19	52980104	52983941	chr19:52871901	0	+	chr19	52871901	52876428	4527	21567	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070747	5183	20	2002	3181	2868	313	196	117	0.901603	0.89597	0.105478	0.106286
989	chr19	52980320	52981417	chr19:52955454	0	+	chr19	52955454	52956544	1090	21571	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070769	1101	5	15	1086	986	100	60	40	0.907919	0.903758	0.0982436	0.0988209
989	chr19	52980462	52982011	chr19:52787890	0	+	chr19	52787890	52789451	1561	21563	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070539	1573	11	36	1537	1387	150	89	61	0.902407	0.895995	0.104553	0.10518
991	chr19	53265769	53275050	chr19:53310331	0	-	chr19	53310331	53317149	6818	21572	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070965	9446	38	2793	6653	6214	439	287	152	0.934015	0.92871	0.0690703	0.0694675
991	chr19	53277817	53286591	chr19:53297444	0	-	chr19	53297444	53305881	8437	21573	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070966	8874	33	537	8337	7952	385	247	138	0.95382	0.95006	0.0476626	0.0478334
991	chr19	53297444	53305881	chr19:53277817	0	-	chr19	53277817	53286591	8774	21573	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070966	8874	33	537	8337	7952	385	247	138	0.95382	0.95006	0.0476626	0.0478334
991	chr19	53310331	53317149	chr19:53265769	0	-	chr19	53265769	53275050	9281	21572	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070965	9446	38	2793	6653	6214	439	287	152	0.934015	0.92871	0.0690703	0.0694675
991	chr19	53329451	53331129	chr19:52947458	0	-	chr19	52947458	52949746	2288	21570	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070853	2327	17	688	1639	1485	154	104	50	0.90604	0.896739	0.100388	0.101378
991	chr19	53332386	53338821	chr19:52937053	0	-	chr19	52937053	52944272	7219	21569	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070846	7294	45	934	6360	5789	571	368	203	0.91022	0.903825	0.0956249	0.0963653
992	chr19	53364790	53369365	chr19:53431091	0	+	chr19	53431091	53435427	4336	21574	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070979	4667	40	423	4244	3841	403	248	155	0.905042	0.896592	0.10153	0.102222
992	chr19	53364964	53369357	chr19:53467013	0	+	chr19	53467013	53472727	5714	21575	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070980	5802	34	1497	4305	3902	403	237	166	0.906388	0.899286	0.0999909	0.100538
992	chr19	53383126	53384762	chr3:31990415	0	+	chr3	31990415	31991714	1299	21806	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071065	1649	9	363	1286	1159	127	75	52	0.901244	0.894981	0.105891	0.106522
992	chr19	53392861	53397385	chr19:53429817	0	+	chr19	53429817	53434152	4335	21576	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070984	4599	38	339	4260	3837	423	248	175	0.900704	0.892741	0.106514	0.107131
992	chr19	53397394	53398709	chr19:52889563	0	-	chr19	52889563	52890876	1313	21568	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070825	1318	5	8	1310	1180	130	87	43	0.900763	0.897338	0.106445	0.107526
992	chr19	53397398	53412672	chr19:53446668	0	+	chr19	53446668	53458910	12242	21577	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070986	15380	79	3244	12136	11075	1061	612	449	0.912574	0.906672	0.0929555	0.0933843
992	chr19	53417120	53418662	chr19:53500646	0	-	chr19	53500646	53501935	1289	21578	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070988	1545	5	259	1286	1182	104	66	38	0.919129	0.915569	0.0855722	0.0861219
992	chr19	53421822	53425965	chr19:53502112	0	+	chr19	53502112	53505852	3740	21579	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070989	4489	12	1095	3394	3192	202	128	74	0.940483	0.93717	0.0620112	0.0622904
992	chr19	53426019	53429018	chr19:53512125	0	+	chr19	53512125	53515439	3314	21580	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070990	3319	8	325	2994	2883	111	76	35	0.962926	0.96036	0.0380218	0.0381614
992	chr19	53429817	53434152	chr19:53392861	0	+	chr19	53392861	53397385	4524	21576	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070984	4599	38	339	4260	3837	423	248	175	0.900704	0.892741	0.106514	0.107131
992	chr19	53430115	53458712	chr19:53465875	0	+	chr19	53465875	53494222	28347	21581	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070991	31782	171	6620	25162	22809	2353	1426	927	0.906486	0.900367	0.0998789	0.100504
992	chr19	53431091	53435427	chr19:53364790	0	+	chr19	53364790	53369365	4575	21574	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070979	4667	40	423	4244	3841	403	248	155	0.905042	0.896592	0.10153	0.102222
992	chr19	53441794	53442876	chr15:36613403	0	+	chr15	36613403	36614469	1066	13090	1000	N/A	N/A	N/A	N/A	align_both/0008/both0041116	1084	7	20	1064	975	89	58	31	0.916353	0.910364	0.0886898	0.0893509
992	chr19	53441794	53442880	chr16:52655235	0	+	chr16	52655235	52656323	1088	16005	1000	N/A	N/A	N/A	N/A	align_both/0010/both0052647	1088	1	2	1086	1001	85	57	28	0.921731	0.920883	0.0826613	0.0833008
992	chr19	53441794	53442880	chr19:41506083	0	+	chr19	41506083	41507184	1101	21468	1000	N/A	N/A	N/A	N/A	align_both/0013/both0069390	1104	4	21	1083	1008	75	46	29	0.930748	0.927323	0.0726608	0.0729985
992	chr19	53441826	53442868	chr7:116971904	0	-	chr7	116971904	116972947	1043	21975	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071104	1044	2	3	1041	943	98	56	42	0.90586	0.904123	0.100595	0.101079
992	chr19	53441833	53442868	chr2:25809679	0	-	chr2	25809679	25810685	1006	21661	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071043	1036	5	31	1005	909	96	65	31	0.904478	0.9	0.102177	0.103214
992	chr19	53441840	53442868	chr7:27023715	0	+	chr7	27023715	27025170	1455	21976	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071099	1458	4	433	1025	927	98	62	36	0.90439	0.900875	0.102277	0.103067
992	chr19	53441840	53442880	chr2:230572891	0	-	chr2	230572891	230573933	1042	21662	1000	N/A	N/A	N/A	N/A	align_both/0014/both0071057	1042	1	2	1040	961	79	48	31	0.924038	0.923151	0.0800895	0.0804866
992	chr19	53442887	53446154	chr19:52643735	0	-	chr19	52643735	52645491	1756	21560	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070625	3403	10	1783	1620	1471	149	95	54	0.908025	0.902454	0.0981231	0.0988709
992	chr19	53446668	53458910	chr19:53397398	0	+	chr19	53397398	53412672	15274	21577	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070986	15380	79	3244	12136	11075	1061	612	449	0.912574	0.906672	0.0929555	0.0933843
992	chr19	53446784	53447934	chr19:52634411	0	-	chr19	52634411	52635584	1173	21559	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070614	1188	7	53	1135	1022	113	64	49	0.900441	0.894921	0.106818	0.107345
15	chr19	53465875	53494222	chr19:53430115	0	+	chr19	53430115	53458712	28597	21581	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070991	31782	171	6620	25162	22809	2353	1426	927	0.906486	0.900367	0.0998789	0.100504
992	chr19	53467013	53472727	chr19:53364964	0	+	chr19	53364964	53369357	4393	21575	1000	N/A	N/A	N/A	N/A	align_both/0014/both0070980	5802	34	1497	4305	3902	403	237	166	0.906388	0.899286	0.0999909	0.100538
